location,Basilej
lat,47.54694
lon,7.56892
asl,283.697
variable,Shortwave Radiation
unit,W/m²
level,sfc
resolution,hourly
aggregation,None
timestamp,Basilej Shortwave Radiation
20160323T1400,381.81
20160323T1500,577.61
20160323T1600,505.52
20160323T1700,362.22998
20160323T1800,106.799995
20160323T1900,31.15
20160323T2000,0.0
20160323T2100,0.0
20160323T2200,0.0
20160323T2300,0.0
20160324T0000,0.0
20160324T0100,0.0
20160324T0200,0.0
20160324T0300,0.0
20160324T0400,0.0
20160324T0500,0.0
20160324T0600,0.0
20160324T0700,18.69
20160324T0800,136.17
20160324T0900,287.47
20160324T1000,380.03
20160324T1100,574.94
20160324T1200,647.92
20160324T1300,697.76
20160324T1400,599.86
20160324T1500,607.87
20160324T1600,454.78998
20160324T1700,299.93
20160324T1800,187.79
20160324T1900,33.82
20160324T2000,0.0
20160324T2100,0.0
20160324T2200,0.0
20160324T2300,0.0
20160325T0000,0.0
20160325T0100,0.0
20160325T0200,0.0
20160325T0300,0.0
20160325T0400,0.0
20160325T0500,0.0
20160325T0600,0.0
20160325T0700,18.69
20160325T0800,129.05
20160325T0900,221.61
20160325T1000,258.1
20160325T1100,161.98
20160325T1200,95.229996
20160325T1300,122.82
20160325T1400,72.09
20160325T1500,132.61
20160325T1600,124.6
20160325T1700,99.68
20160325T1800,72.09
20160325T1900,19.58
20160325T2000,0.0
20160325T2100,0.0
20160325T2200,0.0
20160325T2300,0.0
20160326T0000,0.0
20160326T0100,0.0
20160326T0200,0.0
20160326T0300,0.0
20160326T0400,0.0
20160326T0500,0.0
20160326T0600,0.0
20160326T0700,24.029999
20160326T0800,180.67
20160326T0900,347.99
20160326T1000,493.06
20160326T1100,585.62
20160326T1200,556.25
20160326T1300,654.14996
20160326T1400,683.52
20160326T1500,628.33997
20160326T1600,519.76
20160326T1700,379.13998
20160326T1800,211.81999
20160326T1900,47.17
20160326T2000,0.0
20160326T2100,0.0
20160326T2200,0.0
20160326T2300,0.0
20160327T0000,0.0
20160327T0100,0.0
20160327T0200,0.0
20160327T0300,0.0
20160327T0400,0.0
20160327T0500,0.0
20160327T0600,0.0
20160327T0700,6.23
20160327T0800,26.699999
20160327T0900,82.77
20160327T1000,141.51
20160327T1100,151.3
20160327T1200,436.1
20160327T1300,436.99
20160327T1400,605.2
20160327T1500,340.87
20160327T1600,293.69998
20160327T1700,364.9
20160327T1800,196.69
20160327T1900,52.51
20160327T2000,0.0
20160327T2100,0.0
20160327T2200,0.0
20160327T2300,0.0
20160328T0000,0.0
20160328T0100,0.0
20160328T0200,0.0
20160328T0300,0.0
20160328T0400,0.0
20160328T0500,0.0
20160328T0600,0.0
20160328T0700,16.91
20160328T0800,86.33
20160328T0900,145.95999
20160328T1000,187.79
20160328T1100,167.31999
20160328T1200,104.13
20160328T1300,706.66
20160328T1400,671.95
20160328T1500,630.12
20160328T1600,521.54
20160328T1700,380.91998
20160328T1800,216.26999
20160328T1900,50.73
20160328T2000,0.0
20160328T2100,0.0
20160328T2200,0.0
20160328T2300,0.0
20160329T0000,0.0
20160329T0100,0.0
20160329T0200,0.0
20160329T0300,0.0
20160329T0400,0.0
20160329T0500,0.0
20160329T0600,0.0
20160329T0700,33.82
20160329T0800,194.91
20160329T0900,328.41
20160329T1000,244.75
20160329T1100,245.64
20160329T1200,215.37999
20160329T1300,583.83997
20160329T1400,300.82
20160329T1500,327.52
20160329T1600,196.69
20160329T1700,169.98999
20160329T1800,106.799995
20160329T1900,25.81
20160329T2000,0.0
20160329T2100,0.0
20160329T2200,0.0
20160329T2300,0.0
20160330T0000,0.0
20160330T0100,0.0
20160330T0200,0.0
20160330T0300,0.0
20160330T0400,0.0
20160330T0500,0.0
20160330T0600,0.0
20160330T0700,24.92
20160330T0800,90.78
20160330T0900,169.98999
20160330T1000,212.70999
20160330T1100,194.02
20160330T1200,277.68
20160330T1300,554.47
20160330T1400,602.52997
20160330T1500,485.94
20160330T1600,436.1
20160330T1700,318.62
20160330T1800,195.8
20160330T1900,62.3
20160330T2000,0.0
20160330T2100,0.0
20160330T2200,0.0
20160330T2300,0.0
20160331T0000,0.0
20160331T0100,0.0
20160331T0200,0.0
20160331T0300,0.0
20160331T0400,0.0
20160331T0500,0.0
20160331T0600,0.0
20160331T0700,41.829998
20160331T0800,194.02
20160331T0900,238.51999
20160331T1000,467.25
20160331T1100,616.77
20160331T1200,690.64
20160331T1300,708.44
20160331T1400,696.87
20160331T1500,582.95
20160331T1600,447.66998
20160331T1700,387.15
20160331T1800,233.18
20160331T1900,65.86
20160331T2000,0.0
20160331T2100,0.0
20160331T2200,0.0
20160331T2300,0.0
20160401T0000,0.0
20160401T0100,0.0
20160401T0200,0.0
20160401T0300,0.0
20160401T0400,0.0
20160401T0500,0.0
20160401T0600,0.0
20160401T0700,13.349999
20160401T0800,33.82
20160401T0900,92.56
20160401T1000,72.979996
20160401T1100,283.91
20160401T1200,309.72
20160401T1300,562.48
20160401T1400,598.97
20160401T1500,615.88
20160401T1600,528.66
20160401T1700,390.71
20160401T1800,228.73
20160401T1900,63.19
20160401T2000,0.0
20160401T2100,0.0
20160401T2200,0.0
20160401T2300,0.0
20160402T0000,0.0
20160402T0100,0.0
20160402T0200,0.0
20160402T0300,0.0
20160402T0400,0.0
20160402T0500,0.0
20160402T0600,0.0
20160402T0700,53.399998
20160402T0800,221.61
20160402T0900,382.69998
20160402T1000,522.43
20160402T1100,631.01
20160402T1200,702.20996
20160402T1300,599.86
20160402T1400,649.7
20160402T1500,516.2
20160402T1600,456.57
20160402T1700,341.76
20160402T1800,224.28
20160402T1900,72.979996
20160402T2000,0.0
20160402T2100,0.0
20160402T2200,0.0
20160402T2300,0.0
20160403T0000,0.0
20160403T0100,0.0
20160403T0200,0.0
20160403T0300,0.0
20160403T0400,0.0
20160403T0500,0.0
20160403T0600,0.0
20160403T0700,25.81
20160403T0800,186.01
20160403T0900,323.07
20160403T1000,390.71
20160403T1100,549.13
20160403T1200,621.22
20160403T1300,654.14996
20160403T1400,428.97998
20160403T1500,299.04
20160403T1600,331.97
20160403T1700,348.88
20160403T1800,222.5
20160403T1900,64.08
20160403T2000,0.0
20160403T2100,0.0
20160403T2200,0.0
20160403T2300,0.0
20160404T0000,0.0
20160404T0100,0.0
20160404T0200,0.0
20160404T0300,0.0
20160404T0400,0.0
20160404T0500,0.0
20160404T0600,0.0
20160404T0700,35.6
20160404T0800,81.88
20160404T0900,262.55
20160404T1000,453.9
20160404T1100,553.58
20160404T1200,501.06998
20160404T1300,629.23
20160404T1400,692.42
20160404T1500,639.91
20160404T1600,523.32
20160404T1700,396.94
20160404T1800,244.75
20160404T1900,80.1
20160404T2000,0.0
20160404T2100,0.0
20160404T2200,0.0
20160404T2300,0.0
20160405T0000,0.0
20160405T0100,0.0
20160405T0200,0.0
20160405T0300,0.0
20160405T0400,0.0
20160405T0500,0.0
20160405T0600,0.0
20160405T0700,42.72
20160405T0800,119.259995
20160405T0900,129.05
20160405T1000,223.39
20160405T1100,525.99
20160405T1200,414.74
20160405T1300,417.41
20160405T1400,424.53
20160405T1500,462.8
20160405T1600,259.88
20160405T1700,299.93
20160405T1800,93.45
20160405T1900,55.18
20160405T2000,0.0
20160405T2100,0.0
20160405T2200,0.0
20160405T2300,0.0
20160406T0000,0.0
20160406T0100,0.0
20160406T0200,0.0
20160406T0300,0.0
20160406T0400,0.0
20160406T0500,0.0
20160406T0600,0.0
20160406T0700,57.85
20160406T0800,234.95999
20160406T0900,306.16
20160406T1000,410.29
20160406T1100,483.27
20160406T1200,250.98
20160406T1300,383.59
20160406T1400,390.71
20160406T1500,359.56
20160406T1600,450.34
20160406T1700,394.27
20160406T1800,174.44
20160406T1900,70.31
20160406T2000,0.0
20160406T2100,0.0
20160406T2200,0.0
20160406T2300,0.0
20160407T0000,0.0
20160407T0100,0.0
20160407T0200,0.0
20160407T0300,0.0
20160407T0400,0.0
20160407T0500,0.0
20160407T0600,0.0
20160407T0700,24.92
20160407T0800,95.229996
20160407T0900,235.84999
20160407T1000,306.16
20160407T1100,238.51999
20160407T1200,513.52997
20160407T1300,263.44
20160407T1400,312.38998
20160407T1500,478.82
20160407T1600,470.81
20160407T1700,289.25
20160407T1800,133.5
20160407T1900,44.5
20160407T2000,0.0
20160407T2100,0.0
20160407T2200,0.0
20160407T2300,0.0
20160408T0000,0.0
20160408T0100,0.0
20160408T0200,0.0
20160408T0300,0.0
20160408T0400,0.0
20160408T0500,0.0
20160408T0600,0.0
20160408T0700,58.739998
20160408T0800,187.79
20160408T0900,283.02
20160408T1000,184.23
20160408T1100,165.54
20160408T1200,258.99
20160408T1300,364.9
20160408T1400,445.0
20160408T1500,344.43
20160408T1600,267.88998
20160408T1700,283.91
20160408T1800,159.31
20160408T1900,60.52
20160408T2000,0.0
20160408T2100,0.0
20160408T2200,0.0
20160408T2300,0.0
20160409T0000,0.0
20160409T0100,0.0
20160409T0200,0.0
20160409T0300,0.0
20160409T0400,0.0
20160409T0500,0.0
20160409T0600,0.0
20160409T0700,70.31
20160409T0800,219.83
20160409T0900,404.06
20160409T1000,558.92
20160409T1100,662.16
20160409T1200,500.18
20160409T1300,461.02
20160409T1400,458.35
20160409T1500,385.37
20160409T1600,296.37
20160409T1700,256.32
20160409T1800,173.55
20160409T1900,68.53
20160409T2000,0.0
20160409T2100,0.0
20160409T2200,0.0
20160409T2300,0.0
20160410T0000,0.0
20160410T0100,0.0
20160410T0200,0.0
20160410T0300,0.0
20160410T0400,0.0
20160410T0500,0.0
20160410T0600,0.0
20160410T0700,95.229996
20160410T0800,267.0
20160410T0900,428.09
20160410T1000,566.04
20160410T1100,673.73
20160410T1200,744.04
20160410T1300,766.29
20160410T1400,746.70996
20160410T1500,680.85
20160410T1600,574.94
20160410T1700,441.44
20160410T1800,281.24
20160410T1900,108.58
20160410T2000,0.89
20160410T2100,0.0
20160410T2200,0.0
20160410T2300,0.0
20160411T0000,0.0
20160411T0100,0.0
20160411T0200,0.0
20160411T0300,0.0
20160411T0400,0.0
20160411T0500,0.0
20160411T0600,0.0
20160411T0700,99.68
20160411T0800,271.44998
20160411T0900,430.75998
20160411T1000,568.70996
20160411T1100,679.07
20160411T1200,751.16
20160411T1300,751.16
20160411T1400,728.91
20160411T1500,674.62
20160411T1600,566.04
20160411T1700,270.56
20160411T1800,208.26
20160411T1900,97.01
20160411T2000,1.78
20160411T2100,0.0
20160411T2200,0.0
20160411T2300,0.0
20160412T0000,0.0
20160412T0100,0.0
20160412T0200,0.0
20160412T0300,0.0
20160412T0400,0.0
20160412T0500,0.0
20160412T0600,0.89
20160412T0700,95.229996
20160412T0800,264.33
20160412T0900,428.09
20160412T1000,571.38
20160412T1100,679.95996
20160412T1200,713.77997
20160412T1300,723.57
20160412T1400,708.44
20160412T1500,683.52
20160412T1600,547.35
20160412T1700,434.32
20160412T1800,272.34
20160412T1900,109.47
20160412T2000,1.78
20160412T2100,0.0
20160412T2200,0.0
20160412T2300,0.0
20160413T0000,0.0
20160413T0100,0.0
20160413T0200,0.0
20160413T0300,0.0
20160413T0400,0.0
20160413T0500,0.0
20160413T0600,0.89
20160413T0700,103.24
20160413T0800,271.44998
20160413T0900,428.09
20160413T1000,280.35
20160413T1100,185.12
20160413T1200,186.01
20160413T1300,198.47
20160413T1400,178.89
20160413T1500,229.62
20160413T1600,170.88
20160413T1700,145.95999
20160413T1800,89.89
20160413T1900,77.43
20160413T2000,2.67
20160413T2100,0.0
20160413T2200,0.0
20160413T2300,0.0
20160414T0000,0.0
20160414T0100,0.0
20160414T0200,0.0
20160414T0300,0.0
20160414T0400,0.0
20160414T0500,0.0
20160414T0600,1.78
20160414T0700,97.9
20160414T0800,196.69
20160414T0900,165.54
20160414T1000,395.16
20160414T1100,555.36
20160414T1200,457.46
20160414T1300,617.66
20160414T1400,707.55
20160414T1500,627.45
20160414T1600,548.24
20160414T1700,444.11
20160414T1800,285.69
20160414T1900,121.04
20160414T2000,3.56
20160414T2100,0.0
20160414T2200,0.0
20160414T2300,0.0
20160415T0000,0.0
20160415T0100,0.0
20160415T0200,0.0
20160415T0300,0.0
20160415T0400,0.0
20160415T0500,0.0
20160415T0600,1.78
20160415T0700,24.029999
20160415T0800,97.9
20160415T0900,148.63
20160415T1000,331.97
20160415T1100,398.72
20160415T1200,654.14996
20160415T1300,352.44
20160415T1400,284.8
20160415T1500,285.69
20160415T1600,187.79
20160415T1700,196.69
20160415T1800,154.86
20160415T1900,65.86
20160415T2000,0.0
20160415T2100,0.0
20160415T2200,0.0
20160415T2300,0.0
20160416T0000,0.0
20160416T0100,0.0
20160416T0200,0.0
20160416T0300,0.0
20160416T0400,0.0
20160416T0500,0.0
20160416T0600,0.0
20160416T0700,25.81
20160416T0800,84.549995
20160416T0900,329.3
20160416T1000,348.88
20160416T1100,244.75
20160416T1200,359.56
20160416T1300,254.54
20160416T1400,348.88
20160416T1500,226.95
20160416T1600,230.51
20160416T1700,202.92
20160416T1800,193.12999
20160416T1900,84.549995
20160416T2000,1.78
20160416T2100,0.0
20160416T2200,0.0
20160416T2300,0.0
20160417T0000,0.0
20160417T0100,0.0
20160417T0200,0.0
20160417T0300,0.0
20160417T0400,0.0
20160417T0500,0.0
20160417T0600,2.67
20160417T0700,63.19
20160417T0800,238.51999
20160417T0900,276.79
20160417T1000,498.4
20160417T1100,226.06
20160417T1200,175.33
20160417T1300,398.72
20160417T1400,143.29
20160417T1500,124.6
20160417T1600,211.81999
20160417T1700,282.13
20160417T1800,146.84999
20160417T1900,91.67
20160417T2000,5.34
20160417T2100,0.0
20160417T2200,0.0
20160417T2300,0.0
20160418T0000,0.0
20160418T0100,0.0
20160418T0200,0.0
20160418T0300,0.0
20160418T0400,0.0
20160418T0500,0.0
20160418T0600,6.23
20160418T0700,112.14
20160418T0800,217.16
20160418T0900,329.3
20160418T1000,348.88
20160418T1100,318.62
20160418T1200,453.00998
20160418T1300,189.56999
20160418T1400,129.05
20160418T1500,93.45
20160418T1600,193.12999
20160418T1700,86.33
20160418T1800,78.32
20160418T1900,85.44
20160418T2000,5.34
20160418T2100,0.0
20160418T2200,0.0
20160418T2300,0.0
20160419T0000,0.0
20160419T0100,0.0
20160419T0200,0.0
20160419T0300,0.0
20160419T0400,0.0
20160419T0500,0.0
20160419T0600,7.12
20160419T0700,130.83
20160419T0800,303.49
20160419T0900,468.13998
20160419T1000,611.43
20160419T1100,722.68
20160419T1200,792.99
20160419T1300,811.68
20160419T1400,788.54
20160419T1500,718.23
20160419T1600,606.98
20160419T1700,467.25
20160419T1800,302.6
20160419T1900,129.94
20160419T2000,7.12
20160419T2100,0.0
20160419T2200,0.0
20160419T2300,0.0
20160420T0000,0.0
20160420T0100,0.0
20160420T0200,0.0
20160420T0300,0.0
20160420T0400,0.0
20160420T0500,0.0
20160420T0600,10.68
20160420T0700,146.84999
20160420T0800,318.62
20160420T0900,475.25998
20160420T1000,615.88
20160420T1100,727.13
20160420T1200,790.32
20160420T1300,818.8
20160420T1400,793.88
20160420T1500,725.35
20160420T1600,614.99
20160420T1700,475.25998
20160420T1800,310.61
20160420T1900,136.17
20160420T2000,8.9
20160420T2100,0.0
20160420T2200,0.0
20160420T2300,0.0
20160421T0000,0.0
20160421T0100,0.0
20160421T0200,0.0
20160421T0300,0.0
20160421T0400,0.0
20160421T0500,0.0
20160421T0600,12.46
20160421T0700,151.3
20160421T0800,320.4
20160421T0900,477.93
20160421T1000,614.1
20160421T1100,713.77997
20160421T1200,773.41
20160421T1300,795.66
20160421T1400,747.6
20160421T1500,593.63
20160421T1600,484.16
20160421T1700,375.58
20160421T1800,263.44
20160421T1900,122.82
20160421T2000,9.79
20160421T2100,0.0
20160421T2200,0.0
20160421T2300,0.0
20160422T0000,0.0
20160422T0100,0.0
20160422T0200,0.0
20160422T0300,0.0
20160422T0400,0.0
20160422T0500,0.0
20160422T0600,6.23
20160422T0700,85.44
20160422T0800,125.49
20160422T0900,268.78
20160422T1000,267.0
20160422T1100,245.64
20160422T1200,572.27
20160422T1300,564.26
20160422T1400,437.88
20160422T1500,632.79
20160422T1600,437.88
20160422T1700,190.45999
20160422T1800,108.58
20160422T1900,52.51
20160422T2000,9.79
20160422T2100,0.0
20160422T2200,0.0
20160422T2300,0.0
20160423T0000,0.0
20160423T0100,0.0
20160423T0200,0.0
20160423T0300,0.0
20160423T0400,0.0
20160423T0500,0.0
20160423T0600,5.34
20160423T0700,45.39
20160423T0800,107.689995
20160423T0900,133.5
20160423T1000,128.16
20160423T1100,221.61
20160423T1200,284.8
20160423T1300,298.15
20160423T1400,223.39
20160423T1500,134.39
20160423T1600,111.25
20160423T1700,283.02
20160423T1800,204.7
20160423T1900,97.01
20160423T2000,9.79
20160423T2100,0.0
20160423T2200,0.0
20160423T2300,0.0
20160424T0000,0.0
20160424T0100,0.0
20160424T0200,0.0
20160424T0300,0.0
20160424T0400,0.0
20160424T0500,0.0
20160424T0600,16.02
20160424T0700,161.09
20160424T0800,329.3
20160424T0900,464.58
20160424T1000,565.14996
20160424T1100,291.91998
20160424T1200,397.83
20160424T1300,512.64
20160424T1400,509.97
20160424T1500,411.18
20160424T1600,589.18
20160424T1700,268.78
20160424T1800,153.08
20160424T1900,44.5
20160424T2000,5.34
20160424T2100,0.0
20160424T2200,0.0
20160424T2300,0.0
20160425T0000,0.0
20160425T0100,0.0
20160425T0200,0.0
20160425T0300,0.0
20160425T0400,0.0
20160425T0500,0.0
20160425T0600,19.58
20160425T0700,161.09
20160425T0800,265.22
20160425T0900,283.91
20160425T1000,239.41
20160425T1100,460.13
20160425T1200,446.78
20160425T1300,720.01
20160425T1400,647.92
20160425T1500,625.67
20160425T1600,357.78
20160425T1700,292.81
20160425T1800,142.4
20160425T1900,48.95
20160425T2000,6.23
20160425T2100,0.0
20160425T2200,0.0
20160425T2300,0.0
20160426T0000,0.0
20160426T0100,0.0
20160426T0200,0.0
20160426T0300,0.0
20160426T0400,0.0
20160426T0500,0.0
20160426T0600,16.02
20160426T0700,113.03
20160426T0800,188.68
20160426T0900,242.97
20160426T1000,314.16998
20160426T1100,388.93
20160426T1200,468.13998
20160426T1300,271.44998
20160426T1400,333.75
20160426T1500,245.64
20160426T1600,192.23999
20160426T1700,114.81
20160426T1800,72.979996
20160426T1900,80.99
20160426T2000,17.8
20160426T2100,0.0
20160426T2200,0.0
20160426T2300,0.0
20160427T0000,0.0
20160427T0100,0.0
20160427T0200,0.0
20160427T0300,0.0
20160427T0400,0.0
20160427T0500,0.0
20160427T0600,16.02
20160427T0700,109.47
20160427T0800,316.84
20160427T0900,485.94
20160427T1000,602.52997
20160427T1100,700.43
20160427T1200,769.85
20160427T1300,736.02997
20160427T1400,300.82
20160427T1500,417.41
20160427T1600,509.08
20160427T1700,474.37
20160427T1800,332.86
20160427T1900,165.54
20160427T2000,19.58
20160427T2100,0.0
20160427T2200,0.0
20160427T2300,0.0
20160428T0000,0.0
20160428T0100,0.0
20160428T0200,0.0
20160428T0300,0.0
20160428T0400,0.0
20160428T0500,0.0
20160428T0600,27.59
20160428T0700,180.67
20160428T0800,348.88
20160428T0900,505.52
20160428T1000,566.93
20160428T1100,331.08
20160428T1200,487.72
20160428T1300,328.41
20160428T1400,519.76
20160428T1500,600.75
20160428T1600,594.52
20160428T1700,463.69
20160428T1800,313.28
20160428T1900,153.97
20160428T2000,20.47
20160428T2100,0.0
20160428T2200,0.0
20160428T2300,0.0
20160429T0000,0.0
20160429T0100,0.0
20160429T0200,0.0
20160429T0300,0.0
20160429T0400,0.0
20160429T0500,0.0
20160429T0600,15.13
20160429T0700,91.67
20160429T0800,336.41998
20160429T0900,509.08
20160429T1000,433.43
20160429T1100,372.91
20160429T1200,572.27
20160429T1300,838.38
20160429T1400,805.45
20160429T1500,735.14
20160429T1600,612.32
20160429T1700,408.50998
20160429T1800,266.11
20160429T1900,127.27
20160429T2000,20.47
20160429T2100,0.0
20160429T2200,0.0
20160429T2300,0.0
20160430T0000,0.0
20160430T0100,0.0
20160430T0200,0.0
20160430T0300,0.0
20160430T0400,0.0
20160430T0500,0.0
20160430T0600,31.15
20160430T0700,188.68
20160430T0800,344.43
20160430T0900,435.21
20160430T1000,485.05
20160430T1100,693.31
20160430T1200,749.38
20160430T1300,522.43
20160430T1400,230.51
20160430T1500,206.48
20160430T1600,209.15
20160430T1700,105.02
20160430T1800,38.27
20160430T1900,38.27
20160430T2000,5.34
20160430T2100,0.0
20160430T2200,0.0
20160430T2300,0.0
20160501T0000,0.0
20160501T0100,0.0
20160501T0200,0.0
20160501T0300,0.0
20160501T0400,0.0
20160501T0500,0.0
20160501T0600,5.34
20160501T0700,45.39
20160501T0800,117.479996
20160501T0900,167.31999
20160501T1000,230.51
20160501T1100,244.75
20160501T1200,255.43
20160501T1300,164.65
20160501T1400,164.65
20160501T1500,137.95
20160501T1600,124.6
20160501T1700,124.6
20160501T1800,90.78
20160501T1900,97.01
20160501T2000,18.69
20160501T2100,0.0
20160501T2200,0.0
20160501T2300,0.0
20160502T0000,0.0
20160502T0100,0.0
20160502T0200,0.0
20160502T0300,0.0
20160502T0400,0.0
20160502T0500,0.0
20160502T0600,18.69
20160502T0700,105.02
20160502T0800,258.1
20160502T0900,455.68
20160502T1000,632.79
20160502T1100,742.26
20160502T1200,755.61
20160502T1300,572.27
20160502T1400,792.1
20160502T1500,512.64
20160502T1600,596.3
20160502T1700,497.50998
20160502T1800,340.87
20160502T1900,170.88
20160502T2000,28.48
20160502T2100,0.0
20160502T2200,0.0
20160502T2300,0.0
20160503T0000,0.0
20160503T0100,0.0
20160503T0200,0.0
20160503T0300,0.0
20160503T0400,0.0
20160503T0500,0.0
20160503T0600,17.8
20160503T0700,97.9
20160503T0800,145.06999
20160503T0900,283.02
20160503T1000,229.62
20160503T1100,513.52997
20160503T1200,385.37
20160503T1300,283.02
20160503T1400,291.03
20160503T1500,254.54
20160503T1600,180.67
20160503T1700,216.26999
20160503T1800,210.93
20160503T1900,153.97
20160503T2000,28.48
20160503T2100,0.0
20160503T2200,0.0
20160503T2300,0.0
20160504T0000,0.0
20160504T0100,0.0
20160504T0200,0.0
20160504T0300,0.0
20160504T0400,0.0
20160504T0500,0.0
20160504T0600,45.39
20160504T0700,205.59
20160504T0800,364.9
20160504T0900,524.21
20160504T1000,630.12
20160504T1100,765.39996
20160504T1200,823.25
20160504T1300,834.82
20160504T1400,810.79
20160504T1500,751.16
20160504T1600,643.47
20160504T1700,506.41
20160504T1800,346.21
20160504T1900,178.89
20160504T2000,31.15
20160504T2100,0.0
20160504T2200,0.0
20160504T2300,0.0
20160505T0000,0.0
20160505T0100,0.0
20160505T0200,0.0
20160505T0300,0.0
20160505T0400,0.0
20160505T0500,0.0
20160505T0600,43.61
20160505T0700,203.81
20160505T0800,373.8
20160505T0900,534.89
20160505T1000,672.83997
20160505T1100,778.75
20160505T1200,842.82996
20160505T1300,864.19
20160505T1400,835.70996
20160505T1500,762.73
20160505T1600,651.48
20160505T1700,513.52997
20160505T1800,351.55
20160505T1900,183.34
20160505T2000,32.93
20160505T2100,0.0
20160505T2200,0.0
20160505T2300,0.0
20160506T0000,0.0
20160506T0100,0.0
20160506T0200,0.0
20160506T0300,0.0
20160506T0400,0.0
20160506T0500,0.0
20160506T0600,50.73
20160506T0700,210.04
20160506T0800,368.46
20160506T0900,523.32
20160506T1000,659.49
20160506T1100,765.39996
20160506T1200,830.37
20160506T1300,841.94
20160506T1400,821.47
20160506T1500,752.05
20160506T1600,641.69
20160506T1700,506.41
20160506T1800,348.88
20160506T1900,184.23
20160506T2000,34.71
20160506T2100,0.0
20160506T2200,0.0
20160506T2300,0.0
20160507T0000,0.0
20160507T0100,0.0
20160507T0200,0.0
20160507T0300,0.0
20160507T0400,0.0
20160507T0500,0.0
20160507T0600,46.28
20160507T0700,200.25
20160507T0800,366.68
20160507T0900,522.43
20160507T1000,656.82
20160507T1100,760.06
20160507T1200,824.14
20160507T1300,849.95
20160507T1400,806.33997
20160507T1500,704.88
20160507T1600,644.36
20160507T1700,509.08
20160507T1800,358.66998
20160507T1900,197.58
20160507T2000,42.72
20160507T2100,0.0
20160507T2200,0.0
20160507T2300,0.0
20160508T0000,0.0
20160508T0100,0.0
20160508T0200,0.0
20160508T0300,0.0
20160508T0400,0.0
20160508T0500,0.0
20160508T0600,48.95
20160508T0700,202.92
20160508T0800,366.68
20160508T0900,522.43
20160508T1000,655.93
20160508T1100,758.27997
20160508T1200,823.25
20160508T1300,843.72
20160508T1400,812.57
20160508T1500,700.43
20160508T1600,600.75
20160508T1700,502.85
20160508T1800,353.33
20160508T1900,188.68
20160508T2000,39.16
20160508T2100,0.0
20160508T2200,0.0
20160508T2300,0.0
20160509T0000,0.0
20160509T0100,0.0
20160509T0200,0.0
20160509T0300,0.0
20160509T0400,0.0
20160509T0500,0.0
20160509T0600,27.59
20160509T0700,95.229996
20160509T0800,121.04
20160509T0900,250.09
20160509T1000,567.82
20160509T1100,623.0
20160509T1200,593.63
20160509T1300,736.02997
20160509T1400,794.76996
20160509T1500,740.48
20160509T1600,635.45996
20160509T1700,501.96
20160509T1800,357.78
20160509T1900,197.58
20160509T2000,41.829998
20160509T2100,0.0
20160509T2200,0.0
20160509T2300,0.0
20160510T0000,0.0
20160510T0100,0.0
20160510T0200,0.0
20160510T0300,0.0
20160510T0400,0.0
20160510T0500,0.0
20160510T0600,10.68
20160510T0700,51.62
20160510T0800,282.13
20160510T0900,522.43
20160510T1000,655.04
20160510T1100,757.39
20160510T1200,820.58
20160510T1300,838.38
20160510T1400,639.02
20160510T1500,390.71
20160510T1600,323.96
20160510T1700,502.85
20160510T1800,351.55
20160510T1900,197.58
20160510T2000,48.95
20160510T2100,0.0
20160510T2200,0.0
20160510T2300,0.0
20160511T0000,0.0
20160511T0100,0.0
20160511T0200,0.0
20160511T0300,0.0
20160511T0400,0.0
20160511T0500,0.0
20160511T0600,45.39
20160511T0700,95.229996
20160511T0800,311.5
20160511T0900,326.63
20160511T1000,312.38998
20160511T1100,684.41
20160511T1200,748.49
20160511T1300,191.34999
20160511T1400,131.72
20160511T1500,204.7
20160511T1600,338.19998
20160511T1700,315.94998
20160511T1800,285.69
20160511T1900,182.45
20160511T2000,22.25
20160511T2100,0.0
20160511T2200,0.0
20160511T2300,0.0
20160512T0000,0.0
20160512T0100,0.0
20160512T0200,0.0
20160512T0300,0.0
20160512T0400,0.0
20160512T0500,0.0
20160512T0600,12.46
20160512T0700,24.92
20160512T0800,46.28
20160512T0900,81.88
20160512T1000,161.09
20160512T1100,219.83
20160512T1200,337.31
20160512T1300,281.24
20160512T1400,305.27
20160512T1500,180.67
20160512T1600,100.57
20160512T1700,80.1
20160512T1800,57.85
20160512T1900,37.38
20160512T2000,11.57
20160512T2100,0.0
20160512T2200,0.0
20160512T2300,0.0
20160513T0000,0.0
20160513T0100,0.0
20160513T0200,0.0
20160513T0300,0.0
20160513T0400,0.0
20160513T0500,0.0
20160513T0600,7.12
20160513T0700,27.59
20160513T0800,90.78
20160513T0900,228.73
20160513T1000,126.38
20160513T1100,107.689995
20160513T1200,116.59
20160513T1300,214.48999
20160513T1400,140.62
20160513T1500,146.84999
20160513T1600,182.45
20160513T1700,160.2
20160513T1800,115.7
20160513T1900,63.19
20160513T2000,16.91
20160513T2100,0.0
20160513T2200,0.0
20160513T2300,0.0
20160514T0000,0.0
20160514T0100,0.0
20160514T0200,0.0
20160514T0300,0.0
20160514T0400,0.0
20160514T0500,0.0
20160514T0600,23.14
20160514T0700,129.05
20160514T0800,188.68
20160514T0900,309.72
20160514T1000,338.19998
20160514T1100,211.81999
20160514T1200,204.7
20160514T1300,296.37
20160514T1400,251.87
20160514T1500,220.72
20160514T1600,358.66998
20160514T1700,159.31
20160514T1800,125.49
20160514T1900,71.2
